AphiaID,total_occ,total_ab,mean_ab,inf_epi,TotalD50,log_D50,GravelD50,GravelPercent,MudPercent,Rock10cm,Rock50cm,SandD50,SandPercent,Energy_Moderate energy,Energy_High energy,Energy_Low energy,Energy_NA,Energy_No energy information,Biozone_Deep circalittoral,Biozone_Infralittoral,Biozone_Shallow circalittoral,Biozone_NA,Biozone_Arctic lower bathyal,Biozone_Arctic mid bathyal,Biozone_Atlantic upper bathyal,Biozone_Atlanto-Arctic upper bathyal,Biozone_Arctic upper abyssal,Substrate_Coarse substrate,Substrate_Mixed sediment,Substrate_Sand,Substrate_NA,Substrate_Fine mud,Substrate_Sandy mud,Substrate_Fine mud or Sandy mud or Muddy sand,Substrate_Muddy sand,Substrate_Rock or other hard substrata,Substrate_Sandy mud or Muddy sand,Substrate_Seabed,Substrate_Sediment,Salinity_NA,Salinity_Mesohaline,Salinity_Oligohaline,Salinity_Polyhaline,Salinity_Euhaline,EUNIScomb_A5.15,EUNIScomb_A5.13,EUNIScomb_A5.14,EUNIScomb_A5.27,EUNIScomb_A5.45,EUNIScomb_NA,EUNIScomb_A6.5,EUNIScomb_A3.5,EUNIScomb_A3.6,EUNIScomb_A4.6,EUNIScomb_A5.23,EUNIScomb_A5.23 or A5.24,EUNIScomb_A5.24,EUNIScomb_A5.24 or A5.33 or A5.34,EUNIScomb_A5.25,EUNIScomb_A5.26 or A5.35 or A5.36,EUNIScomb_A5.33,EUNIScomb_A5.34,EUNIScomb_A5.36,EUNIScomb_A5.37,EUNIScomb_A5.43,EUNIScomb_A5.44,EUNIScomb_A4.1,EUNIScomb_A5.35,EUNIScomb_Na,EUNIScomb_A4.2,EUNIScomb_A5,EUNIScomb_A5.25 or A5.26,EUNIScomb_A6,EUNIScomb_A6.2,EUNIScomb_A6.3 or A6.4,EUNIScomb_A3.2,EUNIScomb_A3.1,EUNIScomb_A6.11,EUNIScomb_A3.3,EUNIScomb_A4.3,EUNIScomb_A4.27,EUNIScomb_A5.26,EUNIScomb_A4.33,EUNIScomb_A4.5,EUNIScomb_A4.4,EUNIScomb_A3.4,EUNIScomb_A5.27 or A5.37,EUNIScomb_A4,MSFD_BBHT_Offshore circalittoral coarse sediment,MSFD_BBHT_Circalittoral coarse sediment,MSFD_BBHT_Infralittoral coarse sediment,MSFD_BBHT_Offshore circalittoral mixed sediment,MSFD_BBHT_Offshore circalittoral sand,MSFD_BBHT_NA,MSFD_BBHT_Lower bathyal sediment,MSFD_BBHT_Circalittoral mixed sediment,MSFD_BBHT_Circalittoral mud,MSFD_BBHT_Circalittoral mud or Circalittoral sand,MSFD_BBHT_Circalittoral rock and biogenic reef,MSFD_BBHT_Circalittoral sand,MSFD_BBHT_Infralittoral mixed sediment,MSFD_BBHT_Infralittoral mud,MSFD_BBHT_Infralittoral mud or Infralittoral sand,MSFD_BBHT_Infralittoral rock and biogenic reef,MSFD_BBHT_Infralittoral sand,MSFD_BBHT_Offshore circalittoral mud,MSFD_BBHT_Na,MSFD_BBHT_Upper bathyal sediment,MSFD_BBHT_Upper bathyal rock and biogenic reef,MSFD_BBHT_Offshore circalittoral rock and biogenic reef,MSFD_BBHT_Abyssal,MSFD_BBHT_Offshore circalittoral mud or Offshore circalittoral sand,Oxygen_NA,plank_larv,Bedrock,Cobbles,Large_VLarge_Boulders,Small_Boulders,Mud,Muddy_gravel,Muddy_sand,Sandy_mud,Coarse_sand,Fine_sand,Other_species,Pebbles,Artificial,Caves,Overhangs,Gravel_shingle,Algae,Mixed,Salt_marsh,Seagrass,Biogenic_reef,Under_boulders,Crevices,Rockpools,Pelagic,Mud_grav_sand,Sand_grav_mud,Maerl,Clay,Gravel_sand,Mud_sand_gravel,Strandline
111683,138,1191,8.630434782608695,NA,1.5291195853131556,-0.1092141823810426,6.577275926182847,29.89995687740627,3.028278350433092,0.04603160746702632,0.14046155776541422,0.5011831483234498,67.07176465773408,0.6182479708928071,0.054575986565911,0.32717604254128185,NA,NA,0.8026868178001679,0.008396305625524769,0.1889168765743073,NA,NA,NA,NA,NA,NA,0.7086481947942905,0.019591379792891127,0.2269801287433529,NA,NA,NA,NA,NA,0.041981528127623846,NA,NA,0.0027987685418415895,1,NA,NA,NA,NA,0.6288832913518052,NA,0.07976490344248531,0.15141337811363,0.019591379792891127,NA,NA,NA,NA,NA,NA,0.008396305625524769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008396305625524769,NA,NA,0.016792611251049538,0.0027987685418415895,0.06717044500419815,NA,NA,NA,NA,NA,NA,NA,0.016792611251049538,NA,NA,NA,NA,NA,NA,NA,NA,0.6288832913518052,0.07976490344248531,NA,0.019591379792891127,0.15141337811363,NA,NA,NA,NA,NA,0.041981528127623846,0.06717044500419815,NA,NA,NA,NA,0.008396305625524769,NA,0.0027987685418415895,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111688,12,108,9,NA,0.9026923775672913,-0.08641555365695197,8.733175277709961,31.29295253753662,0.3215886070393026,0,0,0.6002058945596218,68.38545942306519,0.09259259259259259,0.6481481481481481,0.25925925925925924,NA,NA,0.09259259259259259,NA,0.6481481481481481,NA,NA,NA,0.1111111111111111,0.14814814814814814,NA,0.7777777777777778,NA,NA,NA,NA,0.2222222222222222,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.09259259259259259,NA,0.6481481481481481,NA,NA,NA,0.2222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037037037037037035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09259259259259259,0.6481481481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25925925925925924,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111690,385,3529.5,9.167532467532467,NA,5.303896409529606,0.3864879620645672,13.8237612536523,49.653468973062026,3.3201980000761786,0.019325928296893835,0.17025453548262845,0.5077465777857262,47.02633314965508,0.4848184350946782,0.512348302403551,NA,0.002833262501770789,NA,0.15899324739103743,0.017282901260801814,0.82089058884639,0.002833262501770789,NA,NA,NA,NA,NA,0.7221986117013741,0.19455069178826084,0.026585446474949235,0.002833262501770789,NA,0.002833262501770789,NA,0.003777683335694385,0.01038862917315956,NA,0.02833262501770789,0.008499787505312367,1,NA,NA,NA,NA,0.12499409736978798,8.499787505312367e-4,0.596354535581055,0.011333050007083156,0.019832837512395524,0.002833262501770789,NA,NA,NA,NA,NA,0.0058081881286301176,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1747178542758653,0.01038862917315956,0.0066109458374651745,0.02833262501770789,NA,0.008499787505312367,0.009444208339235965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12499409736978798,0.596354535581055,8.499787505312367e-4,0.019832837512395524,0.011333050007083156,0.002833262501770789,NA,0.1747178542758653,0.0066109458374651745,NA,0.01038862917315956,0.009444208339235965,NA,NA,NA,NA,0.0058081881286301176,NA,0.03683241252302026,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111695,174,1598.6369047619048,9.187568418171866,NA,6.052596982575116,0.5127914546815604,14.071454474713839,52.335401901630746,2.3072431702922485,0.01426863150157534,0.09497507879040938,0.5145514874643304,45.35735519647298,0.3711495284300986,0.5913184967848353,0.02502131652337743,NA,0.012510658261688715,0.15534067341596824,0.014074490544399807,0.830584836039632,NA,NA,NA,NA,NA,NA,0.7335676599483936,0.04378730391591051,0.10477676294164301,NA,NA,NA,NA,0.0012510658261688716,0.07506394957013231,NA,0.010276612143530017,0.031276645654221794,1,NA,NA,NA,NA,0.12406402776174642,0.0015638322827110894,0.607939799903936,0.012510658261688715,NA,NA,NA,NA,NA,NA,NA,0.009382993696266537,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0437873039159105,0.0437873039159105,0.0012510658261688716,0.010276612143530015,0.012510658261688715,0.03127664565422179,0.08288311098368774,NA,NA,NA,NA,NA,NA,NA,0.012510658261688715,NA,NA,NA,NA,NA,NA,NA,0.0062553291308443575,0.12406402776174642,0.607939799903936,0.0015638322827110894,NA,0.012510658261688715,NA,NA,0.0437873039159105,0.0012510658261688716,NA,0.0750639495701323,0.08288311098368774,NA,NA,NA,NA,0.009382993696266537,NA,0.041553257797751805,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111696,156,1261.0577353599622,8.08370343179463,NA,5.24030083187947,0.4411479240473511,13.761383683052514,48.69614400347369,3.26779090015224,0.023683941851649494,0.07139865832644215,0.495954952720306,48.036065096576976,0.38063553640298703,0.6143652096776137,0.0010343283971170735,0.003964925522282115,NA,0.11958560151335235,0.08253921921941003,0.7939102537449556,0.003964925522282115,NA,NA,NA,NA,NA,0.7185766688215954,0.12423433303150629,0.06832888316732846,0.003964925522282115,0.005792239023855613,0.003964925522282115,NA,0.014342500236157638,NA,NA,0.05286567363042821,0.00792985104456423,0.9957019777536238,NA,NA,0.004298022246376277,NA,0.1040132128678675,0.00991231380570529,0.6046511421480226,7.929851044564232e-4,0.00792985104456423,0.003964925522282115,NA,NA,NA,NA,NA,0.03132291162602872,0.004298022246376277,NA,NA,NA,NA,NA,0.0015859702089128464,0.006849552496464176,NA,0.11630448198694206,NA,0.011366119830542063,0.05286567363042821,NA,0.00792985104456423,0.03621298643684332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1040132128678675,0.6046511421480226,0.00991231380570529,0.00792985104456423,7.929851044564232e-4,0.003964925522282115,NA,0.11630448198694206,0.01295209003945491,NA,NA,0.03621298643684332,NA,NA,NA,NA,0.03562093387240499,0.006849552496464176,0.06079552467499244,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111703,4,25.833333333333332,6.458333333333333,NA,2.0641060452307425,0.07386086433639673,12.533610528515231,30.521170585386216,5.415000104135083,0,0.03870967799617398,0.43785788839863193,64.06382923741495,0.22580645161290322,0.7741935483870969,NA,NA,NA,0.22580645161290322,NA,0.7741935483870969,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.22580645161290322,NA,0.7741935483870969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22580645161290322,0.7741935483870969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111706,520,4624.768580312174,8.893785731369565,NA,3.3365310393623906,0.15560698468143186,10.757734743542217,42.7648785427073,3.745238308070267,0.0158680261839216,0.06814643217913902,0.4897135590237568,53.48988327078068,0.604318526386607,0.37085553622020595,0.018401234093667434,0.00426243294450772,0.0021622703550120115,0.27700876855310397,0.029977475949624858,0.6887513225527635,0.00426243294450772,NA,NA,NA,NA,NA,0.6115351036964596,0.19027979124105698,0.10769307629268156,0.00426243294450772,0.0026887361805801534,0.003603783925020018,NA,0.01153210856006406,0.030271784970168157,0.002054156837261411,0.027429943932152374,0.008649081420048046,1,NA,NA,NA,NA,0.2070013486531499,0.002702837943765014,0.40183091709954466,0.028109514615156147,0.033875568895188175,0.00426243294450772,NA,NA,NA,NA,NA,0.011922518485274562,NA,NA,NA,NA,0.003675859603520419,NA,4.324540710024023e-4,0.003697795679585758,NA,0.15640422234586882,0.019460433195108102,0.012072676148817064,0.027429943932152374,0.006486811065036034,0.008649081420048046,0.06766104319225086,NA,NA,NA,NA,0.004324540710024023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2070013486531499,0.40183091709954466,0.002702837943765014,0.033875568895188175,0.028109514615156147,0.00426243294450772,NA,0.15640422234586882,0.012505130219819466,NA,0.025947244260144137,0.06766104319225086,NA,0.003675859603520419,NA,0.004324540710024023,0.011922518485274562,0.003697795679585758,0.036079025352200415,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111719,522,4844.166666666667,9.280012771392082,NA,5.306175512674293,0.44370460909993115,14.388912504772419,49.514582167674256,3.666389102445121,0.08816760663371308,0.34487887451788707,0.5057947251235688,46.81902888774788,0.45281266127644937,0.5405814553586789,0.00660588336487184,NA,NA,0.24403922243247891,0.0027524514020299323,0.753208326165491,NA,NA,NA,NA,NA,NA,0.8123516256666093,0.0536728023395837,0.082023051780492,NA,NA,NA,NA,6.881128505074833e-4,0.03750215035265784,NA,0.0013762257010149666,0.0123860313091347,1,NA,NA,NA,NA,0.17543437123688285,NA,0.6369172544297265,0.041080337175296744,0.017202821262687077,NA,NA,NA,NA,NA,NA,0.0020643385515224494,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036469981076896606,0.02442800619301565,6.881128505074831e-4,0.0013762257010149661,0.010321692757612248,0.012386031309134697,0.0388783760536728,NA,NA,NA,NA,6.881128505074831e-4,NA,NA,NA,0.0020643385515224494,NA,NA,NA,NA,NA,NA,NA,0.17543437123688285,0.6369172544297265,NA,0.017202821262687077,0.041080337175296744,NA,NA,0.036469981076896606,6.881128505074831e-4,NA,0.034749698950627905,0.0388783760536728,NA,NA,NA,6.881128505074831e-4,0.0020643385515224494,NA,0.013762257010149664,NA,NA,0.0020643385515224494,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111721,443,4262,9.62076749435666,NA,3.7455357724442786,0.28912369966480594,11.040632045105996,47.44492364146476,1.9533450586547418,0.04982531886969185,0.3347711676986272,0.5906756584158661,50.601731293343356,0.7860941654935085,0.21312372907867982,7.82105427811669e-4,NA,NA,0.6284999217894572,0.005865790708587518,0.36563428750195526,NA,NA,NA,NA,NA,NA,0.9271859846707335,0.010167370561551698,0.03683716564992961,NA,NA,NA,NA,NA,0.01642421398404505,NA,NA,0.009385265133740028,1,NA,NA,NA,NA,0.5826685437196935,0.004692632566870014,0.3398248083841702,0.030971374941342094,0.010167370561551698,NA,NA,NA,NA,NA,NA,0.0011731581417175035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011731581417175035,NA,NA,0.004692632566870014,0.009385265133740028,0.004692632566870014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5826685437196935,0.3398248083841702,0.004692632566870014,0.010167370561551698,0.030971374941342094,NA,NA,NA,NA,NA,0.01642421398404505,0.004692632566870014,NA,NA,NA,NA,0.0011731581417175035,NA,0.009385265133740028,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111723,37,625.3333333333334,16.9009009009009,NA,1.0180585980415344,0.0066127482311160585,4.018976211547852,10.904748439788818,17.239230155944824,0.06766095198690891,0.15451591461896896,0.206186443567276,71.85602188110352,NA,0.031982942430703626,0.9616204690831557,NA,0.006396588486140725,0.10874200426439232,NA,0.031982942430703626,NA,NA,NA,0.8113006396588486,0.04797441364605543,NA,0.10874200426439232,NA,0.006396588486140725,NA,0.01279317697228145,0.5501066098081023,NA,0.32196162046908317,NA,NA,NA,NA,1,NA,NA,NA,NA,0.031982942430703626,NA,0.031982942430703626,NA,NA,NA,0.8081023454157783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07675906183368869,NA,NA,NA,NA,NA,NA,NA,NA,0.04477611940298507,NA,0.006396588486140725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031982942430703626,0.031982942430703626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07675906183368869,NA,0.8592750533049041,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111730,2554,24944.226449275364,9.766729228377198,NA,3.607008216434123,0.26593948064529765,11.328093934934703,46.35630080221884,3.008646852084992,0.05755519994501685,0.26456976175172053,0.5303309481661624,50.63505227235774,0.7307302167524026,0.24888691895462725,0.020182417106918163,2.0044718605195517e-4,NA,0.6553594602683537,0.0030601603737265156,0.3413799321718678,2.0044718605195517e-4,NA,NA,NA,NA,NA,0.9102490461873166,0.03474417891567223,0.0335682220908341,2.004471860519552e-4,2.579668133538206e-4,NA,NA,4.008943721039104e-4,0.01055688513206964,NA,8.017887442078208e-4,0.00922057055838994,1,NA,NA,NA,NA,0.5991900916922412,8.819676186286028e-4,0.31017698687644674,0.01900239323772535,0.03153702393884095,2.0044718605195517e-4,NA,NA,NA,NA,NA,0.0010022359302597759,NA,NA,NA,NA,NA,2.405366232623462e-4,NA,4.1832456219538473e-4,4.0089437210391035e-4,0.0028062606047273724,0.008819676186286027,NA,8.017887442078207e-4,8.017887442078207e-4,0.009220570558389938,0.013563592922848967,NA,NA,NA,NA,1.336314573679701e-4,NA,NA,4.0089437210391035e-4,4.0089437210391035e-4,NA,NA,NA,NA,NA,NA,NA,0.5991900916922412,0.31017698687644674,8.819676186286028e-4,0.03153702393884095,0.01900239323772535,2.0044718605195517e-4,NA,0.0028062606047273724,NA,NA,0.010022359302597759,0.013563592922848967,4.0089437210391035e-4,2.405366232623462e-4,NA,1.336314573679701e-4,0.0010022359302597759,4.1832456219538473e-4,0.010022359302597759,NA,NA,4.0089437210391035e-4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111744,11,55,5,NA,2.0159524299881677,0.22912664407197963,7.769151709296486,44.61209505254572,1.575715644793077,0.11363636431368915,0.25,0.5106166980483315,53.812189622358844,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111745,611,5868.333333333333,9.604473540643754,NA,3.103878238834504,0.240512007044566,9.780982946277545,46.25674481056737,2.8752454967222634,0.04624455293546275,0.15926196408634566,0.5659809305509113,50.86800979696761,0.8933257597273502,0.09815393354160751,0.008520306731042319,NA,NA,0.8387957966486793,0.0015336552115876173,0.15967054813973303,NA,NA,NA,NA,NA,NA,0.9244532803180915,0.05282590173246237,0.013632490769667709,NA,NA,NA,NA,NA,0.003408122692416927,NA,0.0017040613462084636,0.003976143141153081,1,NA,NA,NA,NA,0.7777335984095428,6.816245384833854e-4,0.14603805737006534,0.005964214711729623,0.05282590173246237,NA,NA,NA,NA,NA,NA,8.520306731042318e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017040613462084636,NA,0.0017040613462084636,0.0017040613462084636,0.003976143141153081,0.006816245384833854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7777335984095428,0.14603805737006534,6.816245384833854e-4,0.05282590173246237,0.005964214711729623,NA,NA,NA,NA,NA,0.003408122692416927,0.006816245384833854,NA,NA,NA,NA,8.520306731042318e-4,NA,0.0056802044873615455,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111748,33,320,9.696969696969697,NA,1.203500992556413,-0.10059633222826113,7.134475787480672,33.479855771859484,3.6369916876157125,0.14479577168822289,0.3261150018622478,0.5955646634101868,62.88315283457438,0.734375,0.25,0.015625,NA,NA,0.46875,NA,0.53125,NA,NA,NA,NA,NA,NA,0.609375,NA,0.078125,NA,NA,NA,NA,NA,0.15625,NA,NA,0.15625,1,NA,NA,NA,NA,0.390625,NA,0.21875,0.015625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,0.03125,0.15625,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390625,0.21875,NA,NA,0.015625,NA,NA,NA,NA,NA,0.15625,0.0625,NA,NA,NA,NA,NA,NA,0.15625,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111760,124,1181,9.524193548387096,NA,2.638513618918753,-0.046891514292334104,8.690115500141761,28.580137201869928,4.570925841408841,0.12831858300550025,0.38881730722687685,0.40795526342676175,66.84893685035254,0.7219870166525543,0.2695455828394016,0.00846740050804403,NA,NA,0.5060683036974315,NA,0.4939316963025685,NA,NA,NA,NA,NA,NA,0.6683601467682755,0.05080440304826418,0.11148744002257972,NA,NA,NA,NA,NA,0.0846740050804403,NA,NA,0.0846740050804403,1,NA,NA,NA,NA,0.345187694044595,NA,0.3231724527236805,0.04233700254022015,0.05080440304826418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06773920406435224,NA,NA,0.01693480101608806,0.0846740050804403,0.06915043748235959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345187694044595,0.3231724527236805,NA,0.05080440304826418,0.04233700254022015,NA,NA,NA,NA,NA,0.0846740050804403,0.06915043748235959,NA,NA,NA,NA,NA,NA,0.0846740050804403,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111761,20,127.5,6.375,NA,3.142300472053988,0.17420094352280205,9.147417546634015,38.56590081576643,2.015925222136851,0.015641310136636784,0.02858362695009544,0.4408396323590443,59.41817443847657,0.43137254901960786,0.49019607843137253,0.0784313725490196,NA,NA,0.4117647058823529,NA,0.5882352941176471,NA,NA,NA,NA,NA,NA,0.8784313725490196,NA,0.12156862745098039,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.38823529411764707,NA,0.49019607843137253,0.023529411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09803921568627451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38823529411764707,0.49019607843137253,NA,NA,0.023529411764705882,NA,NA,NA,NA,NA,NA,0.09803921568627451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115160,1,14,14,NA,0.13643445074558258,-0.865075953143145,5.596800804138184,10.109593391418457,0.5245203971862793,0,0,0.17085523903369904,89.36588287353516,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115732,1,10,10,NA,1.0666396617889404,0.02801772839601509,22.995553970336914,49.573760986328125,0.45151177048683167,0,1,0.44287848472595215,49.974727630615234,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116998,2,20,10,NA,0.47988639771938324,-0.3196395145293395,4.761240839958191,17.446800708770752,2.547823965549469,0,0,0.42289188504219055,80.00537490844727,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.5,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
